open_time,open,high,low,close,volume,amount,close_time
1717344000000,68142.1700000000000000000000000000,68200.0000000000000000000000000000,68136.0000000000000000000000000000,68199.9900000000000000000000000000,31.50954900,2148017.980000000000000000,1717344300000
1717344300000,68199.9900000000000000000000000000,68200.0700000000000000000000000000,68090.0000000000000000000000000000,68090.0000000000000000000000000000,27.95982800,1905881.260000000000000000,1717344600000
1717344600000,68090.0000000000000000000000000000,68101.9000000000000000000000000000,68063.1800000000000000000000000000,68085.0000000000000000000000000000,43.54114600,2964583.760000000000000000,1717344900000
1717344900000,68085.0000000000000000000000000000,68085.0000000000000000000000000000,68025.0000000000000000000000000000,68061.4600000000000000000000000000,32.81263300,2232814.030000000000000000,1717345200000
1717345200000,68061.4600000000000000000000000000,68061.4700000000000000000000000000,67980.0000000000000000000000000000,68021.9400000000000000000000000000,38.65532400,2629326.670000000000000000,1717345500000
1717345500000,68021.9400000000000000000000000000,68064.9900000000000000000000000000,68021.9400000000000000000000000000,68057.9100000000000000000000000000,31.64111900,2153182.320000000000000000,1717345800000
1717345800000,68057.9100000000000000000000000000,68113.7900000000000000000000000000,68057.9100000000000000000000000000,68093.6800000000000000000000000000,29.50859600,2009133.810000000000000000,1717346100000
1717346100000,68093.6800000000000000000000000000,68118.7200000000000000000000000000,68085.0000000000000000000000000000,68099.0300000000000000000000000000,37.04292600,2522803.770000000000000000,1717346400000
1717346400000,68099.0300000000000000000000000000,68120.0000000000000000000000000000,68032.0900000000000000000000000000,68032.0900000000000000000000000000,23.64190200,1609723.800000000000000000,1717346700000
1717346700000,68032.0900000000000000000000000000,68099.7600000000000000000000000000,68028.0000000000000000000000000000,68082.1700000000000000000000000000,32.77718000,2231516.220000000000000000,1717347000000
1717347000000,68082.1700000000000000000000000000,68099.0600000000000000000000000000,68082.1700000000000000000000000000,68099.0500000000000000000000000000,13.40615800,912868.850000000000000000,1717347300000
1717347300000,68099.0500000000000000000000000000,68107.1300000000000000000000000000,68080.6300000000000000000000000000,68103.6400000000000000000000000000,18.16801500,1237201.970000000000000000,1717347600000
1717347600000,68103.6400000000000000000000000000,68103.6400000000000000000000000000,68072.2200000000000000000000000000,68091.9500000000000000000000000000,22.16104100,1509037.000000000000000000,1717347900000
1717347900000,68091.9500000000000000000000000000,68092.1900000000000000000000000000,68012.6100000000000000000000000000,68022.0200000000000000000000000000,22.29963500,1517424.950000000000000000,1717348200000
1717348200000,68022.0200000000000000000000000000,68030.4200000000000000000000000000,68000.6400000000000000000000000000,68030.4200000000000000000000000000,22.88483300,1556494.200000000000000000,1717348500000
1717348500000,68030.4200000000000000000000000000,68032.5400000000000000000000000000,67921.0000000000000000000000000000,67926.3800000000000000000000000000,26.89679400,1829062.150000000000000000,1717348800000
1717348800000,67926.3800000000000000000000000000,68009.9900000000000000000000000000,67866.5200000000000000000000000000,67983.8600000000000000000000000000,47.36431600,3217857.180000000000000000,1717349100000
1717349100000,67983.8600000000000000000000000000,67983.8600000000000000000000000000,67912.9900000000000000000000000000,67929.6400000000000000000000000000,25.52791600,1734435.190000000000000000,1717349400000
1717349400000,67929.6400000000000000000000000000,67929.6400000000000000000000000000,67825.0700000000000000000000000000,67860.7400000000000000000000000000,48.96211400,3322454.620000000000000000,1717349700000
1717349700000,67860.7400000000000000000000000000,67941.0000000000000000000000000000,67825.8900000000000000000000000000,67890.8200000000000000000000000000,25.85461700,1755106.780000000000000000,1717350000000
1717350000000,67890.8200000000000000000000000000,68062.1300000000000000000000000000,67890.8200000000000000000000000000,68016.0100000000000000000000000000,16.62004100,1130296.890000000000000000,1717350300000
1717350300000,68016.0100000000000000000000000000,68047.7500000000000000000000000000,67950.0100000000000000000000000000,67969.5300000000000000000000000000,26.04963100,1771227.410000000000000000,1717350600000
1717350600000,67969.5300000000000000000000000000,67969.5300000000000000000000000000,67887.0900000000000000000000000000,67900.0100000000000000000000000000,28.83919700,1958525.760000000000000000,1717350900000
1717350900000,67900.0100000000000000000000000000,67910.3400000000000000000000000000,67863.0000000000000000000000000000,67879.2700000000000000000000000000,16.40418500,1113685.310000000000000000,1717351200000
1717351200000,67879.2700000000000000000000000000,67879.2800000000000000000000000000,67568.8100000000000000000000000000,67568.8100000000000000000000000000,25.29352200,1712593.040000000000000000,1717351500000
1717351500000,67568.8100000000000000000000000000,67711.4500000000000000000000000000,67558.7300000000000000000000000000,67711.4500000000000000000000000000,24.79212700,1676973.400000000000000000,1717351800000
1717351800000,67711.4500000000000000000000000000,67754.3700000000000000000000000000,67642.0000000000000000000000000000,67695.0000000000000000000000000000,19.92166300,1348525.770000000000000000,1717352100000
1717352100000,67695.0000000000000000000000000000,67695.0000000000000000000000000000,67550.0000000000000000000000000000,67624.0000000000000000000000000000,19.32817500,1307205.190000000000000000,1717352400000
1717352400000,67624.0000000000000000000000000000,67627.1200000000000000000000000000,67522.5400000000000000000000000000,67522.5400000000000000000000000000,25.48907400,1722118.650000000000000000,1717352700000
1717352700000,67522.5400000000000000000000000000,67620.0000000000000000000000000000,67459.9800000000000000000000000000,67590.0000000000000000000000000000,41.41418600,2797658.430000000000000000,1717353000000
