open_time,open,high,low,close,volume,amount,close_time
1702569600000,42448.2900000000000000000000000000,42510.0500000000000000000000000000,42448.2900000000000000000000000000,42502.9200000000000000000000000000,45.34878300,1926620.440000000000000000,1702569900000
1702569900000,42502.9200000000000000000000000000,42577.3800000000000000000000000000,42491.1000000000000000000000000000,42577.3800000000000000000000000000,46.25896100,1967195.770000000000000000,1702570200000
1702570200000,42577.3800000000000000000000000000,42689.1100000000000000000000000000,42560.2400000000000000000000000000,42563.5600000000000000000000000000,54.97102200,2342723.430000000000000000,1702570500000
1702570500000,42563.5600000000000000000000000000,42588.0600000000000000000000000000,42491.1000000000000000000000000000,42507.1900000000000000000000000000,48.55371900,2065166.370000000000000000,1702570800000
1702570800000,42507.1900000000000000000000000000,42662.1100000000000000000000000000,42464.0500000000000000000000000000,42521.0900000000000000000000000000,52.12885900,2218218.810000000000000000,1702571100000
1702571100000,42521.0900000000000000000000000000,42580.1500000000000000000000000000,42502.2500000000000000000000000000,42518.9700000000000000000000000000,45.82902300,1949241.480000000000000000,1702571400000
1702571400000,42518.9700000000000000000000000000,42589.9300000000000000000000000000,42491.1000000000000000000000000000,42543.7100000000000000000000000000,49.06941700,2086727.580000000000000000,1702571700000
1702571700000,42543.7100000000000000000000000000,42675.6700000000000000000000000000,42540.0000000000000000000000000000,42668.8800000000000000000000000000,52.87579100,2252010.580000000000000000,1702572000000
1702572000000,42668.8800000000000000000000000000,42675.6600000000000000000000000000,42573.9400000000000000000000000000,42609.0800000000000000000000000000,47.65387900,2031360.940000000000000000,1702572300000
1702572300000,42609.0800000000000000000000000000,42636.9200000000000000000000000000,42590.6700000000000000000000000000,42602.8800000000000000000000000000,42.24375400,1800194.720000000000000000,1702572600000
1702572600000,42602.8800000000000000000000000000,42627.0600000000000000000000000000,42583.0400000000000000000000000000,42619.4000000000000000000000000000,33.84122600,1441859.490000000000000000,1702572900000
1702572900000,42619.4000000000000000000000000000,42627.7600000000000000000000000000,42590.0000000000000000000000000000,42597.8000000000000000000000000000,30.17888400,1285760.250000000000000000,1702573200000
1702573200000,42597.8000000000000000000000000000,42681.1000000000000000000000000000,42576.1800000000000000000000000000,42681.1000000000000000000000000000,51.71758400,2203855.090000000000000000,1702573500000
1702573500000,42681.1000000000000000000000000000,42736.0200000000000000000000000000,42641.5200000000000000000000000000,42722.0100000000000000000000000000,49.21069000,2100636.520000000000000000,1702573800000
1702573800000,42722.0100000000000000000000000000,42787.9900000000000000000000000000,42672.3500000000000000000000000000,42766.0200000000000000000000000000,53.76356300,2297670.690000000000000000,1702574100000
1702574100000,42766.0200000000000000000000000000,42782.0200000000000000000000000000,42700.8400000000000000000000000000,42747.0500000000000000000000000000,51.06439800,2182494.960000000000000000,1702574400000
1702574400000,42747.0500000000000000000000000000,42771.0700000000000000000000000000,42674.1100000000000000000000000000,42709.7300000000000000000000000000,47.41097600,2025276.130000000000000000,1702574700000
1702574700000,42709.7300000000000000000000000000,42901.6500000000000000000000000000,42709.7300000000000000000000000000,42871.7300000000000000000000000000,52.73661600,2255242.540000000000000000,1702575000000
1702575000000,42871.7300000000000000000000000000,43169.0000000000000000000000000000,42849.5800000000000000000000000000,43153.0800000000000000000000000000,58.19264100,2502759.330000000000000000,1702575300000
1702575300000,43153.0800000000000000000000000000,43237.6700000000000000000000000000,43011.1100000000000000000000000000,43219.2700000000000000000000000000,56.55736500,2438393.640000000000000000,1702575600000
1702575600000,43219.2700000000000000000000000000,43279.9900000000000000000000000000,43161.1000000000000000000000000000,43273.0300000000000000000000000000,54.09740300,2338045.630000000000000000,1702575900000
1702575900000,43273.0300000000000000000000000000,43413.5100000000000000000000000000,43149.0400000000000000000000000000,43305.9500000000000000000000000000,53.41021900,2310136.240000000000000000,1702576200000
1702576200000,43305.9500000000000000000000000000,43366.1200000000000000000000000000,43239.1300000000000000000000000000,43347.6400000000000000000000000000,46.67926400,2021205.670000000000000000,1702576500000
1702576500000,43347.6400000000000000000000000000,43361.1000000000000000000000000000,43201.4900000000000000000000000000,43201.4900000000000000000000000000,49.30230800,2133403.020000000000000000,1702576800000
1702576800000,43201.4900000000000000000000000000,43201.4900000000000000000000000000,43091.1300000000000000000000000000,43133.0200000000000000000000000000,61.11640100,2637415.610000000000000000,1702577100000
1702577100000,43133.0200000000000000000000000000,43143.8700000000000000000000000000,43024.1100000000000000000000000000,43035.1300000000000000000000000000,50.44740000,2173850.270000000000000000,1702577400000
1702577400000,43035.1300000000000000000000000000,43088.0100000000000000000000000000,43025.0800000000000000000000000000,43049.9700000000000000000000000000,45.31200500,1950925.700000000000000000,1702577700000
1702577700000,43049.9700000000000000000000000000,43126.7000000000000000000000000000,43003.5300000000000000000000000000,43126.5300000000000000000000000000,53.43600900,2301060.320000000000000000,1702578000000
1702578000000,43126.5300000000000000000000000000,43169.4200000000000000000000000000,43110.7900000000000000000000000000,43169.4200000000000000000000000000,38.35817800,1654912.750000000000000000,1702578300000
1702578300000,43169.4200000000000000000000000000,43169.9900000000000000000000000000,43082.6100000000000000000000000000,43084.9900000000000000000000000000,50.01100500,2157000.410000000000000000,1702578600000
1702578600000,43084.9900000000000000000000000000,43132.4300000000000000000000000000,43063.3100000000000000000000000000,43064.4000000000000000000000000000,43.70404100,1883309.910000000000000000,1702578900000
1702578900000,43064.4000000000000000000000000000,43163.7000000000000000000000000000,43056.5200000000000000000000000000,43131.9000000000000000000000000000,46.62945500,2010407.580000000000000000,1702579200000
1702579200000,43131.9000000000000000000000000000,43131.9000000000000000000000000000,43003.5100000000000000000000000000,43035.5200000000000000000000000000,47.74689300,2056457.760000000000000000,1702579500000
1702579500000,43035.5200000000000000000000000000,43049.9900000000000000000000000000,43003.3400000000000000000000000000,43013.1500000000000000000000000000,52.79308500,2271374.870000000000000000,1702579800000
1702579800000,43013.1500000000000000000000000000,43013.1500000000000000000000000000,42847.5400000000000000000000000000,42874.9500000000000000000000000000,50.66423400,2175026.040000000000000000,1702580100000
1702580100000,42874.9500000000000000000000000000,42918.4400000000000000000000000000,42841.1100000000000000000000000000,42861.1000000000000000000000000000,49.67916600,2130074.920000000000000000,1702580400000
1702580400000,42861.1000000000000000000000000000,42911.0300000000000000000000000000,42854.0400000000000000000000000000,42858.5100000000000000000000000000,47.72244100,2046543.180000000000000000,1702580700000
1702580700000,42858.5100000000000000000000000000,42875.6400000000000000000000000000,42828.9300000000000000000000000000,42847.1000000000000000000000000000,39.40071300,1688433.420000000000000000,1702581000000
1702581000000,42847.1000000000000000000000000000,42867.9100000000000000000000000000,42806.6100000000000000000000000000,42820.0000000000000000000000000000,41.12225900,1761482.030000000000000000,1702581300000
1702581300000,42820.0000000000000000000000000000,42895.7600000000000000000000000000,42819.9900000000000000000000000000,42832.2900000000000000000000000000,44.56524700,1909882.190000000000000000,1702581600000
1702581600000,42832.2900000000000000000000000000,42895.3800000000000000000000000000,42831.1000000000000000000000000000,42883.7100000000000000000000000000,52.24568800,2239349.140000000000000000,1702581900000
1702581900000,42883.7100000000000000000000000000,42915.9400000000000000000000000000,42881.3400000000000000000000000000,42892.1300000000000000000000000000,30.82693700,1322341.120000000000000000,1702582200000
1702582200000,42892.1300000000000000000000000000,42908.9700000000000000000000000000,42850.5600000000000000000000000000,42886.8600000000000000000000000000,41.40863500,1775622.790000000000000000,1702582500000
1702582500000,42886.8600000000000000000000000000,42886.8700000000000000000000000000,42821.1000000000000000000000000000,42865.7900000000000000000000000000,38.45184100,1647665.150000000000000000,1702582800000
1702582800000,42865.7900000000000000000000000000,42890.0000000000000000000000000000,42854.2900000000000000000000000000,42884.9900000000000000000000000000,29.61339300,1269817.450000000000000000,1702583100000
1702583100000,42884.9900000000000000000000000000,43031.2600000000000000000000000000,42884.9900000000000000000000000000,43025.0800000000000000000000000000,36.09797400,1550234.240000000000000000,1702583400000
1702583400000,43025.0800000000000000000000000000,43064.4100000000000000000000000000,43013.9600000000000000000000000000,43032.0100000000000000000000000000,39.92585200,1718442.330000000000000000,1702583700000
1702583700000,43032.0100000000000000000000000000,43107.9800000000000000000000000000,43019.8500000000000000000000000000,43094.1300000000000000000000000000,50.22997600,2163313.450000000000000000,1702584000000
1702584000000,43094.1300000000000000000000000000,43107.3200000000000000000000000000,42999.9100000000000000000000000000,43004.4600000000000000000000000000,49.23276000,2120433.090000000000000000,1702584300000
1702584300000,43004.4600000000000000000000000000,43021.1000000000000000000000000000,42981.1200000000000000000000000000,42991.1200000000000000000000000000,41.92718900,1803032.020000000000000000,1702584600000
1702584600000,42991.1200000000000000000000000000,42991.1200000000000000000000000000,42969.0200000000000000000000000000,42976.7600000000000000000000000000,42.32170100,1818924.840000000000000000,1702584900000
1702584900000,42976.7600000000000000000000000000,43010.5400000000000000000000000000,42856.0000000000000000000000000000,42908.8700000000000000000000000000,47.78123000,2051781.180000000000000000,1702585200000
1702585200000,42908.8700000000000000000000000000,42966.2100000000000000000000000000,42908.8600000000000000000000000000,42917.4400000000000000000000000000,35.88028900,1540430.390000000000000000,1702585500000
1702585500000,42917.4400000000000000000000000000,42917.4400000000000000000000000000,42851.4800000000000000000000000000,42894.6900000000000000000000000000,38.27297600,1641413.350000000000000000,1702585800000
1702585800000,42894.6900000000000000000000000000,42928.6200000000000000000000000000,42871.1000000000000000000000000000,42899.7900000000000000000000000000,33.32010100,1429426.890000000000000000,1702586100000
1702586100000,42899.7900000000000000000000000000,42934.7200000000000000000000000000,42886.1300000000000000000000000000,42902.4000000000000000000000000000,43.17578700,1852592.590000000000000000,1702586400000
1702586400000,42902.4000000000000000000000000000,42917.6700000000000000000000000000,42894.6700000000000000000000000000,42901.3600000000000000000000000000,28.14211800,1207443.950000000000000000,1702586700000
1702586700000,42901.3600000000000000000000000000,42932.8200000000000000000000000000,42859.5000000000000000000000000000,42872.1000000000000000000000000000,44.56865700,1911924.680000000000000000,1702587000000
1702587000000,42872.1000000000000000000000000000,42902.4000000000000000000000000000,42872.1000000000000000000000000000,42898.2300000000000000000000000000,30.12143800,1292092.810000000000000000,1702587300000
1702587300000,42898.2300000000000000000000000000,42931.1700000000000000000000000000,42881.1100000000000000000000000000,42925.5800000000000000000000000000,33.64360300,1443240.050000000000000000,1702587600000
1702587600000,42925.5800000000000000000000000000,42952.6200000000000000000000000000,42884.2000000000000000000000000000,42929.4400000000000000000000000000,37.80393600,1622555.950000000000000000,1702587900000
1702587900000,42929.4400000000000000000000000000,43000.0000000000000000000000000000,42915.5900000000000000000000000000,42999.5800000000000000000000000000,32.92977200,1414883.730000000000000000,1702588200000
1702588200000,42999.5800000000000000000000000000,43014.2100000000000000000000000000,42977.1400000000000000000000000000,42986.9000000000000000000000000000,32.14053400,1381833.930000000000000000,1702588500000
1702588500000,42986.9000000000000000000000000000,43008.3600000000000000000000000000,42971.1000000000000000000000000000,42986.4800000000000000000000000000,34.98714200,1504214.450000000000000000,1702588800000
1702588800000,42986.4800000000000000000000000000,43021.4300000000000000000000000000,42971.1000000000000000000000000000,43006.8700000000000000000000000000,29.32635300,1260941.280000000000000000,1702589100000
1702589100000,43006.8700000000000000000000000000,43021.1000000000000000000000000000,42961.0000000000000000000000000000,42965.0600000000000000000000000000,31.38878000,1349434.260000000000000000,1702589400000
1702589400000,42965.0600000000000000000000000000,42971.0800000000000000000000000000,42948.0600000000000000000000000000,42953.4300000000000000000000000000,34.11291700,1465575.240000000000000000,1702589700000
1702589700000,42953.4300000000000000000000000000,43003.6000000000000000000000000000,42950.4700000000000000000000000000,42991.4200000000000000000000000000,25.95186700,1115502.090000000000000000,1702590000000
1702590000000,42991.4200000000000000000000000000,42991.4200000000000000000000000000,42961.0000000000000000000000000000,42968.7000000000000000000000000000,31.41487500,1349759.360000000000000000,1702590300000
1702590300000,42968.7000000000000000000000000000,43001.1000000000000000000000000000,42968.6900000000000000000000000000,42985.0100000000000000000000000000,33.71182000,1449136.460000000000000000,1702590600000
1702590600000,42985.0100000000000000000000000000,42985.0200000000000000000000000000,42911.1000000000000000000000000000,42926.6400000000000000000000000000,37.32577400,1602409.420000000000000000,1702590900000
1702590900000,42926.6400000000000000000000000000,42974.9400000000000000000000000000,42915.3600000000000000000000000000,42974.9300000000000000000000000000,36.91695200,1585189.550000000000000000,1702591200000
1702591200000,42974.9300000000000000000000000000,42974.9400000000000000000000000000,42918.2500000000000000000000000000,42973.4600000000000000000000000000,35.79885400,1537530.690000000000000000,1702591500000
1702591500000,42973.4600000000000000000000000000,43055.7400000000000000000000000000,42973.4500000000000000000000000000,43055.7300000000000000000000000000,50.12214200,2156710.240000000000000000,1702591800000
1702591800000,43055.7300000000000000000000000000,43099.9500000000000000000000000000,43040.1200000000000000000000000000,43099.9400000000000000000000000000,38.23531500,1646464.630000000000000000,1702592100000
1702592100000,43099.9400000000000000000000000000,43111.3800000000000000000000000000,43054.9300000000000000000000000000,43059.5300000000000000000000000000,45.46830300,1959357.750000000000000000,1702592400000
1702592400000,43059.5300000000000000000000000000,43101.1300000000000000000000000000,43045.0900000000000000000000000000,43045.0900000000000000000000000000,36.64025900,1578486.660000000000000000,1702592700000
1702592700000,43045.0900000000000000000000000000,43048.5700000000000000000000000000,42985.1800000000000000000000000000,43001.1000000000000000000000000000,47.47666700,2042117.580000000000000000,1702593000000
