open_time,open,high,low,close,volume,amount,close_time
1675958400000,22611.8400000000000000000000000000,22612.0200000000000000000000000000,22545.5200000000000000000000000000,22596.3400000000000000000000000000,1.54015000,34770.940000000000000000,1675958700000
1675958700000,22596.3400000000000000000000000000,22620.1200000000000000000000000000,22581.8700000000000000000000000000,22614.8400000000000000000000000000,1.75094100,39579.780000000000000000,1675959000000
1675959000000,22614.8400000000000000000000000000,22617.2600000000000000000000000000,22590.6500000000000000000000000000,22605.8300000000000000000000000000,4.46497600,100898.680000000000000000,1675959300000
1675959300000,22605.8300000000000000000000000000,22609.6800000000000000000000000000,22563.6800000000000000000000000000,22568.6100000000000000000000000000,0.96101700,21702.770000000000000000,1675959600000
1675959600000,22568.6100000000000000000000000000,22576.5800000000000000000000000000,22532.0100000000000000000000000000,22539.1000000000000000000000000000,1.02551600,23129.040000000000000000,1675959900000
1675959900000,22539.1000000000000000000000000000,22553.2100000000000000000000000000,22503.8200000000000000000000000000,22553.2100000000000000000000000000,6.12959800,138145.840000000000000000,1675960200000
1675960200000,22553.2100000000000000000000000000,22554.9400000000000000000000000000,22496.7100000000000000000000000000,22505.1300000000000000000000000000,6.93077100,156141.660000000000000000,1675960500000
1675960500000,22505.1300000000000000000000000000,22528.3000000000000000000000000000,22463.7500000000000000000000000000,22508.2400000000000000000000000000,2.11844700,47675.760000000000000000,1675960800000
1675960800000,22508.2400000000000000000000000000,22548.4300000000000000000000000000,22506.6400000000000000000000000000,22541.2100000000000000000000000000,6.03876700,136085.160000000000000000,1675961100000
1675961100000,22541.2100000000000000000000000000,22558.3200000000000000000000000000,22509.3800000000000000000000000000,22509.3800000000000000000000000000,1.04974100,23657.350000000000000000,1675961400000
1675961400000,22509.3800000000000000000000000000,22521.1600000000000000000000000000,22499.2700000000000000000000000000,22500.0000000000000000000000000000,2.35161200,52939.810000000000000000,1675961700000
1675961700000,22500.0000000000000000000000000000,22512.1400000000000000000000000000,22456.3300000000000000000000000000,22511.4800000000000000000000000000,2.18692100,49197.370000000000000000,1675962000000
1675962000000,22511.4800000000000000000000000000,22535.8500000000000000000000000000,22489.3900000000000000000000000000,22532.0400000000000000000000000000,2.37980200,53603.000000000000000000,1675962300000
1675962300000,22532.0400000000000000000000000000,22573.3000000000000000000000000000,22528.6000000000000000000000000000,22573.2200000000000000000000000000,1.97312100,44503.520000000000000000,1675962600000
1675962600000,22573.2200000000000000000000000000,22588.0300000000000000000000000000,22567.4500000000000000000000000000,22574.9500000000000000000000000000,6.78936600,153285.380000000000000000,1675962900000
1675962900000,22574.9500000000000000000000000000,22577.3500000000000000000000000000,22548.0800000000000000000000000000,22577.3500000000000000000000000000,1.55477300,35079.440000000000000000,1675963200000
1675963200000,22577.3500000000000000000000000000,22577.3500000000000000000000000000,22552.9100000000000000000000000000,22556.1300000000000000000000000000,1.57525800,35551.490000000000000000,1675963500000
1675963500000,22556.1300000000000000000000000000,22595.3800000000000000000000000000,22551.6800000000000000000000000000,22571.2600000000000000000000000000,0.68730700,15520.300000000000000000,1675963800000
1675963800000,22571.2600000000000000000000000000,22580.4400000000000000000000000000,22487.6300000000000000000000000000,22493.6500000000000000000000000000,3.08380000,69520.320000000000000000,1675964100000
1675964100000,22493.6500000000000000000000000000,22503.0600000000000000000000000000,22455.5800000000000000000000000000,22457.6500000000000000000000000000,8.45251800,189992.470000000000000000,1675964400000
1675964400000,22457.6500000000000000000000000000,22526.8300000000000000000000000000,22455.0000000000000000000000000000,22516.7100000000000000000000000000,1.21776200,27396.780000000000000000,1675964700000
1675964700000,22516.7100000000000000000000000000,22516.9200000000000000000000000000,22469.0600000000000000000000000000,22476.0400000000000000000000000000,7.81564000,175949.480000000000000000,1675965000000
1675965000000,22476.0400000000000000000000000000,22510.6500000000000000000000000000,22475.5100000000000000000000000000,22494.1600000000000000000000000000,6.46606800,145478.170000000000000000,1675965300000
1675965300000,22494.1600000000000000000000000000,22538.1500000000000000000000000000,22486.7500000000000000000000000000,22535.4900000000000000000000000000,1.28066100,28831.050000000000000000,1675965600000
1675965600000,22535.4900000000000000000000000000,22544.2300000000000000000000000000,22490.6700000000000000000000000000,22511.8200000000000000000000000000,0.69444300,15641.040000000000000000,1675965900000
1675965900000,22511.8200000000000000000000000000,22559.8400000000000000000000000000,22505.1000000000000000000000000000,22556.2100000000000000000000000000,4.01530800,90474.160000000000000000,1675966200000
1675966200000,22556.2100000000000000000000000000,22560.4700000000000000000000000000,22533.5000000000000000000000000000,22560.0000000000000000000000000000,24.01174200,541485.590000000000000000,1675966500000
1675966500000,22560.2800000000000000000000000000,22569.5300000000000000000000000000,22549.3200000000000000000000000000,22564.2200000000000000000000000000,1.23158100,27785.770000000000000000,1675966800000
1675966800000,22564.2200000000000000000000000000,22597.0100000000000000000000000000,22555.7900000000000000000000000000,22560.8100000000000000000000000000,0.35203200,7946.310000000000000000,1675967100000
1675967100000,22560.9100000000000000000000000000,22573.2300000000000000000000000000,22539.2600000000000000000000000000,22540.7500000000000000000000000000,1.63612400,36902.660000000000000000,1675967400000
1675967400000,22540.7500000000000000000000000000,22582.3100000000000000000000000000,22529.0300000000000000000000000000,22569.1100000000000000000000000000,1.68232000,37942.180000000000000000,1675967700000
1675967700000,22569.3600000000000000000000000000,22570.7900000000000000000000000000,22550.7400000000000000000000000000,22558.0800000000000000000000000000,0.34630900,7811.580000000000000000,1675968000000
1675968000000,22558.0800000000000000000000000000,22559.4300000000000000000000000000,22503.7900000000000000000000000000,22504.2800000000000000000000000000,1.10419300,24863.530000000000000000,1675968300000
1675968300000,22504.2800000000000000000000000000,22509.8000000000000000000000000000,22464.9300000000000000000000000000,22492.1300000000000000000000000000,0.46883000,10539.390000000000000000,1675968600000
1675968600000,22492.1300000000000000000000000000,22517.4300000000000000000000000000,22479.1500000000000000000000000000,22512.2800000000000000000000000000,0.26458600,5952.250000000000000000,1675968900000
1675968900000,22512.2800000000000000000000000000,22520.0000000000000000000000000000,22489.6500000000000000000000000000,22514.2500000000000000000000000000,0.33192600,7469.300000000000000000,1675969200000
1675969200000,22514.2500000000000000000000000000,22528.8600000000000000000000000000,22486.2900000000000000000000000000,22496.7300000000000000000000000000,0.40203000,9048.050000000000000000,1675969500000
1675969500000,22496.7300000000000000000000000000,22509.0800000000000000000000000000,22463.8300000000000000000000000000,22463.8300000000000000000000000000,0.69313300,15588.510000000000000000,1675969800000
1675969800000,22463.8300000000000000000000000000,22469.2600000000000000000000000000,22400.0000000000000000000000000000,22432.2700000000000000000000000000,1.60558900,36023.980000000000000000,1675970100000
1675970100000,22432.2700000000000000000000000000,22463.3600000000000000000000000000,22369.8200000000000000000000000000,22423.7300000000000000000000000000,16.59229900,371903.940000000000000000,1675970400000
1675970400000,22423.7300000000000000000000000000,22442.6700000000000000000000000000,22195.1000000000000000000000000000,22246.5700000000000000000000000000,50.98822000,1137989.020000000000000000,1675970700000
1675970700000,22246.8000000000000000000000000000,22280.4800000000000000000000000000,22110.2400000000000000000000000000,22174.5600000000000000000000000000,152.24670100,3374644.630000000000000000,1675971000000
1675971000000,22174.5600000000000000000000000000,22178.6800000000000000000000000000,21881.8100000000000000000000000000,22002.6800000000000000000000000000,79.37261700,1747316.750000000000000000,1675971300000
1675971300000,22002.6800000000000000000000000000,22081.6200000000000000000000000000,21988.2900000000000000000000000000,22019.0400000000000000000000000000,48.88844400,1076689.950000000000000000,1675971600000
1675971600000,22019.0400000000000000000000000000,22061.6700000000000000000000000000,21999.7800000000000000000000000000,22019.3800000000000000000000000000,18.51697300,407741.160000000000000000,1675971900000
1675971900000,22019.3800000000000000000000000000,22045.1400000000000000000000000000,21926.4900000000000000000000000000,21946.5900000000000000000000000000,3.47804900,76430.960000000000000000,1675972200000
1675972200000,21946.5900000000000000000000000000,22009.9100000000000000000000000000,21897.1900000000000000000000000000,22004.0400000000000000000000000000,0.83703000,18372.800000000000000000,1675972500000
1675972500000,22004.0400000000000000000000000000,22038.7200000000000000000000000000,21937.3900000000000000000000000000,22031.8200000000000000000000000000,1.90695300,41929.290000000000000000,1675972800000
1675972800000,22031.8200000000000000000000000000,22031.8200000000000000000000000000,21910.2800000000000000000000000000,21918.6400000000000000000000000000,30.55634300,671570.770000000000000000,1675973100000
1675973100000,21918.6400000000000000000000000000,21974.2000000000000000000000000000,21903.1700000000000000000000000000,21966.4200000000000000000000000000,27.55712700,604100.010000000000000000,1675973400000
