open_time,open,high,low,close,volume,amount,close_time
1732464000000,95901.5400000000000000000000000000,96116.0100000000000000000000000000,95734.7800000000000000000000000000,96093.3800000000000000000000000000,55.33921349,5306052.570000000000000000,1732464300000
1732464300000,96093.3800000000000000000000000000,96300.1700000000000000000000000000,96032.2400000000000000000000000000,96207.9800000000000000000000000000,28.49935244,2741996.750000000000000000,1732464600000
1732464600000,96207.9800000000000000000000000000,96224.0600000000000000000000000000,95995.1200000000000000000000000000,96130.8700000000000000000000000000,73.30433716,7044605.730000000000000000,1732464900000
1732464900000,96130.8700000000000000000000000000,96232.0000000000000000000000000000,95959.0000000000000000000000000000,96178.1700000000000000000000000000,37.58475734,3612921.650000000000000000,1732465200000
1732465200000,96178.1700000000000000000000000000,96216.0000000000000000000000000000,96052.0000000000000000000000000000,96211.9800000000000000000000000000,21.40799197,2058643.140000000000000000,1732465500000
1732465500000,96211.9800000000000000000000000000,96511.9800000000000000000000000000,96211.9800000000000000000000000000,96511.9800000000000000000000000000,29.81529274,2873422.440000000000000000,1732465800000
1732465800000,96511.9800000000000000000000000000,96511.9800000000000000000000000000,96283.8500000000000000000000000000,96322.0100000000000000000000000000,18.59429192,1791477.900000000000000000,1732466100000
1732466100000,96322.0100000000000000000000000000,96399.7700000000000000000000000000,96228.5700000000000000000000000000,96352.0000000000000000000000000000,21.02983390,2025193.700000000000000000,1732466400000
1732466400000,96352.0000000000000000000000000000,96515.9900000000000000000000000000,96273.7300000000000000000000000000,96507.9900000000000000000000000000,10.53903647,1015537.570000000000000000,1732466700000
1732466700000,96507.9900000000000000000000000000,96748.0600000000000000000000000000,96460.0000000000000000000000000000,96617.8700000000000000000000000000,11.84529992,1144727.140000000000000000,1732467000000
1732467000000,96617.8700000000000000000000000000,96623.5800000000000000000000000000,96508.6100000000000000000000000000,96567.2300000000000000000000000000,10.47810235,1011784.720000000000000000,1732467300000
1732467300000,96567.2300000000000000000000000000,96567.2300000000000000000000000000,96369.0000000000000000000000000000,96404.0000000000000000000000000000,18.45442593,1780401.810000000000000000,1732467600000
1732467600000,96404.0000000000000000000000000000,96414.6100000000000000000000000000,96210.9500000000000000000000000000,96248.7000000000000000000000000000,19.65686940,1892786.280000000000000000,1732467900000
1732467900000,96248.7000000000000000000000000000,96248.7100000000000000000000000000,96026.0000000000000000000000000000,96072.2100000000000000000000000000,16.73542455,1609129.130000000000000000,1732468200000
1732468200000,96072.2100000000000000000000000000,96072.2200000000000000000000000000,95901.0000000000000000000000000000,95901.0000000000000000000000000000,10.12049282,971564.900000000000000000,1732468500000
1732468500000,95901.0000000000000000000000000000,96035.9400000000000000000000000000,95901.0000000000000000000000000000,96018.5000000000000000000000000000,10.73408193,1030180.330000000000000000,1732468800000
1732468800000,96018.5000000000000000000000000000,96018.5000000000000000000000000000,95852.0000000000000000000000000000,95929.5900000000000000000000000000,13.52198901,1297269.670000000000000000,1732469100000
1732469100000,95929.5900000000000000000000000000,95965.2200000000000000000000000000,95820.0000000000000000000000000000,95860.7500000000000000000000000000,7.35274142,704941.110000000000000000,1732469400000
1732469400000,95860.7500000000000000000000000000,95988.0000000000000000000000000000,95785.8500000000000000000000000000,95889.5800000000000000000000000000,24.99542871,2395686.230000000000000000,1732469700000
1732469700000,95889.5800000000000000000000000000,95999.0000000000000000000000000000,95889.5700000000000000000000000000,95944.0100000000000000000000000000,4.98479734,478198.020000000000000000,1732470000000
1732470000000,95944.0100000000000000000000000000,95972.2700000000000000000000000000,95747.5700000000000000000000000000,95760.0000000000000000000000000000,5.10441228,489350.150000000000000000,1732470300000
1732470300000,95760.0000000000000000000000000000,95860.9300000000000000000000000000,95757.0600000000000000000000000000,95819.9700000000000000000000000000,4.92446392,471714.630000000000000000,1732470600000
1732470600000,95819.9700000000000000000000000000,96133.7900000000000000000000000000,95819.9700000000000000000000000000,96051.8700000000000000000000000000,10.38489474,996882.280000000000000000,1732470900000
1732470900000,96051.8700000000000000000000000000,96051.8700000000000000000000000000,95818.1800000000000000000000000000,95902.8300000000000000000000000000,5.84930759,560915.090000000000000000,1732471200000
1732471200000,95902.8300000000000000000000000000,96000.0000000000000000000000000000,95832.3600000000000000000000000000,95909.4700000000000000000000000000,13.87283086,1330674.530000000000000000,1732471500000
1732471500000,95909.4700000000000000000000000000,96100.0200000000000000000000000000,95892.0000000000000000000000000000,96100.0200000000000000000000000000,14.52354957,1394086.280000000000000000,1732471800000
1732471800000,96100.0200000000000000000000000000,96135.7400000000000000000000000000,96016.0000000000000000000000000000,96052.0100000000000000000000000000,5.65651905,543487.710000000000000000,1732472100000
1732472100000,96052.0100000000000000000000000000,96256.1600000000000000000000000000,96052.0000000000000000000000000000,96185.7500000000000000000000000000,11.04763952,1062371.270000000000000000,1732472400000
1732472400000,96185.7500000000000000000000000000,96267.6500000000000000000000000000,96170.5400000000000000000000000000,96170.5400000000000000000000000000,4.04590252,389253.880000000000000000,1732472700000
1732472700000,96170.5400000000000000000000000000,96258.9700000000000000000000000000,96114.4800000000000000000000000000,96200.0000000000000000000000000000,3.99898550,384686.120000000000000000,1732473000000
1732473000000,96200.0000000000000000000000000000,96287.9500000000000000000000000000,96190.3800000000000000000000000000,96277.4800000000000000000000000000,5.97264188,574841.360000000000000000,1732473300000
1732473300000,96277.4800000000000000000000000000,96383.9600000000000000000000000000,96274.8500000000000000000000000000,96337.5300000000000000000000000000,15.23780704,1468226.980000000000000000,1732473600000
