open_time,open,high,low,close,volume,amount,close_time
1733155200000,97048.0000000000000000000000000000,97190.4700000000000000000000000000,96947.2900000000000000000000000000,97009.9800000000000000000000000000,125.70943020,12201187.840000000000000000,1733155500000
1733155500000,97009.9800000000000000000000000000,97349.0800000000000000000000000000,96915.5900000000000000000000000000,97328.4200000000000000000000000000,136.24619602,13241737.600000000000000000,1733155800000
1733155800000,97328.4200000000000000000000000000,97349.2800000000000000000000000000,97145.0800000000000000000000000000,97266.4200000000000000000000000000,136.86035614,13308743.540000000000000000,1733156100000
1733156100000,97266.4200000000000000000000000000,97323.4500000000000000000000000000,96971.8000000000000000000000000000,97108.0300000000000000000000000000,149.93923417,14570880.120000000000000000,1733156400000
1733156400000,97108.0300000000000000000000000000,97164.0000000000000000000000000000,96768.0000000000000000000000000000,96908.0100000000000000000000000000,153.38945943,14873175.740000000000000000,1733156700000
1733156700000,96908.0100000000000000000000000000,96926.7200000000000000000000000000,96595.7000000000000000000000000000,96600.0000000000000000000000000000,155.41107633,15038018.960000000000000000,1733157000000
1733157000000,96600.0000000000000000000000000000,96909.0400000000000000000000000000,96599.9900000000000000000000000000,96675.9800000000000000000000000000,103.64379410,10025519.400000000000000000,1733157300000
1733157300000,96675.9800000000000000000000000000,96675.9800000000000000000000000000,96266.8000000000000000000000000000,96266.8000000000000000000000000000,110.65535328,10673962.150000000000000000,1733157600000
1733157600000,96266.8000000000000000000000000000,96398.8100000000000000000000000000,96000.0000000000000000000000000000,96395.9900000000000000000000000000,118.28328236,11373132.430000000000000000,1733157900000
1733157900000,96395.9900000000000000000000000000,96532.0000000000000000000000000000,96296.0000000000000000000000000000,96296.0100000000000000000000000000,97.03182289,9356407.160000000000000000,1733158200000
1733158200000,96296.0100000000000000000000000000,96355.9900000000000000000000000000,96116.0000000000000000000000000000,96343.9900000000000000000000000000,107.83112366,10379377.620000000000000000,1733158500000
1733158500000,96343.9900000000000000000000000000,96379.9900000000000000000000000000,96091.4600000000000000000000000000,96167.4600000000000000000000000000,85.25530817,8204288.070000000000000000,1733158800000
1733158800000,96167.4600000000000000000000000000,96573.0100000000000000000000000000,96095.8500000000000000000000000000,96476.3600000000000000000000000000,101.68882581,9801450.380000000000000000,1733159100000
1733159100000,96476.3600000000000000000000000000,96477.4600000000000000000000000000,96269.8500000000000000000000000000,96349.8800000000000000000000000000,82.50477672,7948352.660000000000000000,1733159400000
1733159400000,96349.8800000000000000000000000000,96428.0000000000000000000000000000,96105.2500000000000000000000000000,96264.0000000000000000000000000000,93.83341098,9032390.770000000000000000,1733159700000
1733159700000,96264.0000000000000000000000000000,96324.0000000000000000000000000000,95666.6600000000000000000000000000,95730.1600000000000000000000000000,90.24904217,8660078.290000000000000000,1733160000000
1733160000000,95730.1600000000000000000000000000,95907.8900000000000000000000000000,95615.1800000000000000000000000000,95764.4300000000000000000000000000,110.11670557,10542884.950000000000000000,1733160300000
1733160300000,95764.4300000000000000000000000000,95828.0000000000000000000000000000,95380.0000000000000000000000000000,95380.0000000000000000000000000000,92.41181885,8845509.800000000000000000,1733160600000
1733160600000,95380.0000000000000000000000000000,95380.0000000000000000000000000000,95172.0200000000000000000000000000,95259.9900000000000000000000000000,109.24536164,10406092.170000000000000000,1733160900000
1733160900000,95259.9900000000000000000000000000,95469.0000000000000000000000000000,95051.1000000000000000000000000000,95132.0400000000000000000000000000,114.60969903,10915344.990000000000000000,1733161200000
1733161200000,95132.0400000000000000000000000000,95449.9900000000000000000000000000,95111.8200000000000000000000000000,95449.9900000000000000000000000000,203.35744316,19379083.740000000000000000,1733161500000
1733161500000,95449.9900000000000000000000000000,95460.0000000000000000000000000000,95181.9200000000000000000000000000,95252.4800000000000000000000000000,88.91154793,8473470.380000000000000000,1733161800000
1733161800000,95252.4800000000000000000000000000,95311.8900000000000000000000000000,95040.0000000000000000000000000000,95072.0000000000000000000000000000,84.08986674,7998236.290000000000000000,1733162100000
1733162100000,95072.0000000000000000000000000000,95166.1900000000000000000000000000,94400.0000000000000000000000000000,94604.0200000000000000000000000000,177.18703071,16800772.470000000000000000,1733162400000
1733162400000,94604.0200000000000000000000000000,95089.5500000000000000000000000000,94487.9900000000000000000000000000,95089.5500000000000000000000000000,155.94112111,14781987.450000000000000000,1733162700000
1733162700000,95089.5500000000000000000000000000,95300.0000000000000000000000000000,95089.5500000000000000000000000000,95272.0100000000000000000000000000,85.25005540,8113948.290000000000000000,1733163000000
1733163000000,95272.0100000000000000000000000000,95396.0000000000000000000000000000,95199.9900000000000000000000000000,95368.0000000000000000000000000000,78.20827147,7454310.750000000000000000,1733163300000
1733163300000,95368.0000000000000000000000000000,95598.3600000000000000000000000000,95235.8400000000000000000000000000,95543.9900000000000000000000000000,68.71157324,6555907.270000000000000000,1733163600000
1733163600000,95543.9900000000000000000000000000,95543.9900000000000000000000000000,95398.2600000000000000000000000000,95533.6700000000000000000000000000,71.42744523,6819438.320000000000000000,1733163900000
1733163900000,95533.6700000000000000000000000000,95599.0100000000000000000000000000,95425.3600000000000000000000000000,95515.4100000000000000000000000000,70.44022452,6725876.710000000000000000,1733164200000
1733164200000,95515.4100000000000000000000000000,95736.0000000000000000000000000000,95383.9600000000000000000000000000,95658.0800000000000000000000000000,76.30968068,7294648.280000000000000000,1733164500000
1733164500000,95658.0800000000000000000000000000,95839.5300000000000000000000000000,95612.6300000000000000000000000000,95839.4300000000000000000000000000,77.10775257,7380184.930000000000000000,1733164800000
1733164800000,95839.4300000000000000000000000000,95839.4300000000000000000000000000,95712.9700000000000000000000000000,95742.9400000000000000000000000000,93.01549302,8907972.160000000000000000,1733165100000
1733165100000,95742.9400000000000000000000000000,95815.9000000000000000000000000000,95564.0000000000000000000000000000,95630.1000000000000000000000000000,105.62684172,10108545.160000000000000000,1733165400000
1733165400000,95630.1000000000000000000000000000,95784.0000000000000000000000000000,95574.6000000000000000000000000000,95667.9900000000000000000000000000,71.59390283,6849822.070000000000000000,1733165700000
1733165700000,95667.9900000000000000000000000000,95761.9100000000000000000000000000,95629.9400000000000000000000000000,95646.1300000000000000000000000000,69.63686926,6662645.250000000000000000,1733166000000
1733166000000,95646.1300000000000000000000000000,95646.1300000000000000000000000000,95463.7600000000000000000000000000,95532.9900000000000000000000000000,72.59335133,6935024.090000000000000000,1733166300000
1733166300000,95532.9900000000000000000000000000,95532.9900000000000000000000000000,95401.0300000000000000000000000000,95432.9100000000000000000000000000,86.71787872,8277328.670000000000000000,1733166600000
1733166600000,95432.9100000000000000000000000000,95438.8400000000000000000000000000,95222.9200000000000000000000000000,95372.0100000000000000000000000000,97.24427097,9269749.460000000000000000,1733166900000
1733166900000,95372.0100000000000000000000000000,95414.4200000000000000000000000000,95157.5800000000000000000000000000,95228.6600000000000000000000000000,104.40652805,9947130.690000000000000000,1733167200000
1733167200000,95228.6600000000000000000000000000,95304.0000000000000000000000000000,95169.5900000000000000000000000000,95232.0000000000000000000000000000,106.94581434,10184266.530000000000000000,1733167500000
1733167500000,95232.0000000000000000000000000000,95472.0400000000000000000000000000,95232.0000000000000000000000000000,95463.0500000000000000000000000000,78.60887758,7498857.780000000000000000,1733167800000
1733167800000,95463.0500000000000000000000000000,95700.9900000000000000000000000000,95369.8600000000000000000000000000,95684.0100000000000000000000000000,76.63481530,7320012.040000000000000000,1733168100000
1733168100000,95684.0100000000000000000000000000,95751.0300000000000000000000000000,95615.6300000000000000000000000000,95712.0100000000000000000000000000,66.73776664,6385294.700000000000000000,1733168400000
1733168400000,95712.0100000000000000000000000000,95800.0000000000000000000000000000,95649.9100000000000000000000000000,95686.5500000000000000000000000000,75.52218078,7228405.510000000000000000,1733168700000
1733168700000,95686.5500000000000000000000000000,95748.0000000000000000000000000000,95602.1600000000000000000000000000,95707.9900000000000000000000000000,74.06314591,7086068.760000000000000000,1733169000000
1733169000000,95707.9900000000000000000000000000,95806.9900000000000000000000000000,95656.1600000000000000000000000000,95733.5100000000000000000000000000,71.19416325,6815052.260000000000000000,1733169300000
1733169300000,95733.5100000000000000000000000000,95856.4000000000000000000000000000,95720.4300000000000000000000000000,95816.0000000000000000000000000000,63.73835284,6105000.120000000000000000,1733169600000
1733169600000,95816.0000000000000000000000000000,96016.9700000000000000000000000000,95784.0000000000000000000000000000,96016.9500000000000000000000000000,96.41425386,9247855.760000000000000000,1733169900000
1733169900000,96016.9500000000000000000000000000,96092.0300000000000000000000000000,95911.9900000000000000000000000000,96060.1000000000000000000000000000,108.78481539,10445346.170000000000000000,1733170200000
1733170200000,96060.1000000000000000000000000000,96260.0100000000000000000000000000,96008.0000000000000000000000000000,96223.7300000000000000000000000000,84.11764507,8084505.140000000000000000,1733170500000
1733170500000,96223.7300000000000000000000000000,96327.8700000000000000000000000000,96161.0800000000000000000000000000,96167.9900000000000000000000000000,147.37907664,14184539.000000000000000000,1733170800000
1733170800000,96167.9900000000000000000000000000,96223.1300000000000000000000000000,96106.1900000000000000000000000000,96144.8500000000000000000000000000,94.79948482,9116043.170000000000000000,1733171100000
1733171100000,96144.8500000000000000000000000000,96144.8500000000000000000000000000,95976.1100000000000000000000000000,96026.2500000000000000000000000000,78.63366062,7551802.110000000000000000,1733171400000
1733171400000,96026.2500000000000000000000000000,96058.1900000000000000000000000000,95936.2900000000000000000000000000,96008.1000000000000000000000000000,63.25297350,6073350.390000000000000000,1733171700000
1733171700000,96008.1000000000000000000000000000,96017.5800000000000000000000000000,95750.5900000000000000000000000000,95800.0000000000000000000000000000,87.46178073,8386620.100000000000000000,1733172000000
1733172000000,95800.0000000000000000000000000000,95865.8800000000000000000000000000,95672.9300000000000000000000000000,95678.1500000000000000000000000000,84.68406116,8110839.750000000000000000,1733172300000
1733172300000,95678.1500000000000000000000000000,95769.2200000000000000000000000000,95616.9200000000000000000000000000,95616.9300000000000000000000000000,93.46853854,8945161.090000000000000000,1733172600000
