open_time,open,high,low,close,volume,amount,close_time
1732118400000,94739.9700000000000000000000000000,94820.0000000000000000000000000000,94640.0000000000000000000000000000,94800.0000000000000000000000000000,12.40729920,1175723.430000000000000000,1732118700000
1732118700000,94800.0000000000000000000000000000,94830.0000000000000000000000000000,94361.6200000000000000000000000000,94531.4000000000000000000000000000,15.37790585,1454424.330000000000000000,1732119000000
1732119000000,94531.4000000000000000000000000000,94531.4000000000000000000000000000,94179.3700000000000000000000000000,94311.9900000000000000000000000000,17.80101803,1679130.060000000000000000,1732119300000
1732119300000,94311.9900000000000000000000000000,94339.9400000000000000000000000000,93934.5300000000000000000000000000,94247.9200000000000000000000000000,7.31914111,688429.630000000000000000,1732119600000
1732119600000,94247.9200000000000000000000000000,94280.8900000000000000000000000000,93774.0100000000000000000000000000,93785.6700000000000000000000000000,9.47210507,891116.460000000000000000,1732119900000
1732119900000,93785.6700000000000000000000000000,93914.6200000000000000000000000000,93520.1600000000000000000000000000,93563.5800000000000000000000000000,7.04029242,659476.200000000000000000,1732120200000
1732120200000,93563.5800000000000000000000000000,93766.0000000000000000000000000000,93316.0000000000000000000000000000,93739.9900000000000000000000000000,14.26548965,1335500.830000000000000000,1732120500000
1732120500000,93739.9900000000000000000000000000,93876.1300000000000000000000000000,93468.0000000000000000000000000000,93713.4600000000000000000000000000,17.66199146,1653702.180000000000000000,1732120800000
1732120800000,93713.4600000000000000000000000000,93723.1400000000000000000000000000,93460.0000000000000000000000000000,93626.5500000000000000000000000000,18.66510208,1747077.290000000000000000,1732121100000
1732121100000,93626.5500000000000000000000000000,93721.9900000000000000000000000000,93500.0000000000000000000000000000,93623.9900000000000000000000000000,13.04421907,1221494.840000000000000000,1732121400000
1732121400000,93623.9900000000000000000000000000,94049.9800000000000000000000000000,93590.0200000000000000000000000000,94006.3700000000000000000000000000,25.15114051,2359065.320000000000000000,1732121700000
1732121700000,94006.3700000000000000000000000000,94109.4600000000000000000000000000,93883.8600000000000000000000000000,94060.0000000000000000000000000000,15.83165419,1488375.950000000000000000,1732122000000
1732122000000,94049.9900000000000000000000000000,94333.3300000000000000000000000000,94019.9300000000000000000000000000,94316.0000000000000000000000000000,14.10964000,1329723.340000000000000000,1732122300000
1732122300000,94316.0000000000000000000000000000,94338.9900000000000000000000000000,94100.0000000000000000000000000000,94192.0200000000000000000000000000,4.23770004,399254.270000000000000000,1732122600000
1732122600000,94192.0200000000000000000000000000,94294.9900000000000000000000000000,93838.4100000000000000000000000000,93969.4100000000000000000000000000,9.30905016,875207.740000000000000000,1732122900000
1732122900000,93969.4100000000000000000000000000,94129.3500000000000000000000000000,93762.2700000000000000000000000000,93865.4300000000000000000000000000,12.13449827,1141257.340000000000000000,1732123200000
1732123200000,93865.4300000000000000000000000000,93865.4300000000000000000000000000,93595.4300000000000000000000000000,93621.7200000000000000000000000000,1.38405255,129654.120000000000000000,1732123500000
1732123500000,93621.7200000000000000000000000000,94042.9700000000000000000000000000,93621.7100000000000000000000000000,94042.9700000000000000000000000000,41.19350475,3866682.010000000000000000,1732123800000
1732123800000,94042.9700000000000000000000000000,94111.8000000000000000000000000000,93773.2700000000000000000000000000,93830.0300000000000000000000000000,20.14568062,1893412.520000000000000000,1732124100000
1732124100000,93830.0300000000000000000000000000,94176.0000000000000000000000000000,93827.1600000000000000000000000000,94104.0100000000000000000000000000,23.94180960,2250479.500000000000000000,1732124400000
1732124400000,94104.0100000000000000000000000000,94199.9900000000000000000000000000,93974.3500000000000000000000000000,94163.9900000000000000000000000000,27.19712267,2559282.510000000000000000,1732124700000
1732124700000,94163.9900000000000000000000000000,94252.0200000000000000000000000000,94020.6100000000000000000000000000,94151.5800000000000000000000000000,23.32786834,2196893.600000000000000000,1732125000000
1732125000000,94151.5800000000000000000000000000,94272.7300000000000000000000000000,94126.8400000000000000000000000000,94139.5200000000000000000000000000,25.01334489,2356250.290000000000000000,1732125300000
1732125300000,94139.5200000000000000000000000000,94277.6500000000000000000000000000,93930.0700000000000000000000000000,93930.0700000000000000000000000000,33.29870940,3135474.640000000000000000,1732125600000
1732125600000,93930.0700000000000000000000000000,94083.9700000000000000000000000000,93817.5200000000000000000000000000,94083.9600000000000000000000000000,53.84579619,5057698.230000000000000000,1732125900000
1732125900000,94083.9600000000000000000000000000,94255.0000000000000000000000000000,94051.6100000000000000000000000000,94180.0000000000000000000000000000,38.18405282,3594691.080000000000000000,1732126200000
1732126200000,94180.0000000000000000000000000000,94250.5900000000000000000000000000,94124.0000000000000000000000000000,94190.6800000000000000000000000000,31.32919409,2950865.460000000000000000,1732126500000
1732126500000,94190.6800000000000000000000000000,94242.4100000000000000000000000000,93880.4300000000000000000000000000,93880.4300000000000000000000000000,21.39308399,2013781.370000000000000000,1732126800000
1732126800000,93880.4300000000000000000000000000,93880.4300000000000000000000000000,93568.0100000000000000000000000000,93853.3300000000000000000000000000,37.66022900,3529845.250000000000000000,1732127100000
1732127100000,93853.3300000000000000000000000000,94000.1200000000000000000000000000,93844.0000000000000000000000000000,93935.4600000000000000000000000000,27.37232410,2571088.300000000000000000,1732127400000
1732127400000,93935.4600000000000000000000000000,94268.0000000000000000000000000000,93560.0000000000000000000000000000,94076.7800000000000000000000000000,59.88918928,5622461.380000000000000000,1732127700000
1732127700000,94076.7800000000000000000000000000,94192.1500000000000000000000000000,93370.3400000000000000000000000000,93506.1200000000000000000000000000,97.09937522,9103680.930000000000000000,1732128000000
1732128000000,93506.1200000000000000000000000000,93576.0000000000000000000000000000,93333.0000000000000000000000000000,93392.0000000000000000000000000000,49.42505337,4619514.170000000000000000,1732128300000
1732128300000,93392.0000000000000000000000000000,93479.4900000000000000000000000000,93145.4900000000000000000000000000,93448.0000000000000000000000000000,38.11050718,3554831.690000000000000000,1732128600000
1732128600000,93448.0000000000000000000000000000,93689.7500000000000000000000000000,93300.0000000000000000000000000000,93671.5800000000000000000000000000,43.91303672,4103811.250000000000000000,1732128900000
1732128900000,93671.5800000000000000000000000000,93769.2300000000000000000000000000,93565.5100000000000000000000000000,93709.6900000000000000000000000000,35.76651820,3350368.510000000000000000,1732129200000
1732129200000,93709.6900000000000000000000000000,93838.6900000000000000000000000000,93576.0000000000000000000000000000,93786.8800000000000000000000000000,23.49064907,2201846.680000000000000000,1732129500000
1732129500000,93786.8800000000000000000000000000,93836.0000000000000000000000000000,93428.1700000000000000000000000000,93437.9800000000000000000000000000,47.07558896,4404567.250000000000000000,1732129800000
