open_time,open,high,low,close,volume,amount,close_time
1732377600000,98400.0100000000000000000000000000,98459.5600000000000000000000000000,98400.0000000000000000000000000000,98437.9300000000000000000000000000,8.53017928,839709.220000000000000000,1732377900000
1732377900000,98437.9300000000000000000000000000,98437.9400000000000000000000000000,98415.0000000000000000000000000000,98415.0100000000000000000000000000,3.43817420,338387.960000000000000000,1732378200000
1732378200000,98415.0100000000000000000000000000,98415.0100000000000000000000000000,98250.0000000000000000000000000000,98250.0000000000000000000000000000,32.04181197,3151260.150000000000000000,1732378500000
1732378500000,98250.0000000000000000000000000000,98250.0000000000000000000000000000,97891.0000000000000000000000000000,97934.7400000000000000000000000000,58.22834473,5710912.750000000000000000,1732378800000
1732378800000,97934.7400000000000000000000000000,98040.0300000000000000000000000000,97564.0300000000000000000000000000,97919.7800000000000000000000000000,123.73979982,12105606.670000000000000000,1732379100000
1732379100000,97919.7800000000000000000000000000,98031.9800000000000000000000000000,97668.8900000000000000000000000000,97730.5200000000000000000000000000,53.02509593,5190434.930000000000000000,1732379400000
1732379400000,97730.5200000000000000000000000000,97964.1500000000000000000000000000,97705.6600000000000000000000000000,97939.9700000000000000000000000000,50.77938709,4969397.650000000000000000,1732379700000
1732379700000,97939.9700000000000000000000000000,97940.0000000000000000000000000000,97532.9800000000000000000000000000,97688.6200000000000000000000000000,89.74145428,8768910.150000000000000000,1732380000000
1732380000000,97688.6200000000000000000000000000,97829.2600000000000000000000000000,97588.2900000000000000000000000000,97792.0100000000000000000000000000,37.73098894,3686275.130000000000000000,1732380300000
1732380300000,97792.0100000000000000000000000000,97833.3200000000000000000000000000,97568.0100000000000000000000000000,97647.3100000000000000000000000000,24.57224482,2400655.850000000000000000,1732380600000
1732380600000,97647.3100000000000000000000000000,97856.6600000000000000000000000000,97599.9900000000000000000000000000,97836.0100000000000000000000000000,14.79416959,1445440.920000000000000000,1732380900000
1732380900000,97836.0100000000000000000000000000,97843.4600000000000000000000000000,97622.1100000000000000000000000000,97708.8900000000000000000000000000,16.45683039,1607210.130000000000000000,1732381200000
1732381200000,97708.8900000000000000000000000000,97708.8900000000000000000000000000,97500.0000000000000000000000000000,97500.0100000000000000000000000000,24.31396435,2372267.980000000000000000,1732381500000
1732381500000,97500.0100000000000000000000000000,97590.0900000000000000000000000000,97336.0700000000000000000000000000,97416.0100000000000000000000000000,44.25864759,4314120.860000000000000000,1732381800000
1732381800000,97416.0100000000000000000000000000,97599.9900000000000000000000000000,97364.0000000000000000000000000000,97517.8400000000000000000000000000,27.19389936,2651114.710000000000000000,1732382100000
1732382100000,97517.8400000000000000000000000000,97663.9900000000000000000000000000,97472.9800000000000000000000000000,97663.9900000000000000000000000000,16.40766982,1600471.130000000000000000,1732382400000
1732382400000,97663.9900000000000000000000000000,97860.0100000000000000000000000000,97591.4800000000000000000000000000,97836.0100000000000000000000000000,20.59279952,2012545.170000000000000000,1732382700000
1732382700000,97836.0100000000000000000000000000,97959.7800000000000000000000000000,97800.0000000000000000000000000000,97941.6400000000000000000000000000,14.76349172,1445203.710000000000000000,1732383000000
1732383000000,97941.6400000000000000000000000000,97999.0000000000000000000000000000,97888.0000000000000000000000000000,97948.7100000000000000000000000000,17.61848897,1725333.330000000000000000,1732383300000
1732383300000,97948.7100000000000000000000000000,98038.9800000000000000000000000000,97937.9700000000000000000000000000,98012.0100000000000000000000000000,26.91038800,2637232.340000000000000000,1732383600000
1732383600000,98012.0100000000000000000000000000,98051.2900000000000000000000000000,97952.0100000000000000000000000000,98044.4800000000000000000000000000,12.85162686,1259613.760000000000000000,1732383900000
1732383900000,98044.4800000000000000000000000000,98044.4800000000000000000000000000,97925.9500000000000000000000000000,97988.9900000000000000000000000000,8.12433829,795970.420000000000000000,1732384200000
1732384200000,97988.9900000000000000000000000000,97989.0000000000000000000000000000,97816.2600000000000000000000000000,97831.2600000000000000000000000000,8.87774599,869191.400000000000000000,1732384500000
1732384500000,97831.2600000000000000000000000000,97903.5700000000000000000000000000,97815.7900000000000000000000000000,97900.8000000000000000000000000000,8.51660308,833653.670000000000000000,1732384800000
